,delta_time
3914,512.9618111764264
3915,134.7703632874426
3916,440.5192235698995
3917,209.36027671154056
3918,261.1315540528242
3919,290.4405705992212
3920,319.29314801655266
3921,575.22400641789
3922,397.89611357859195
3923,380.5752659060405
3924,8.958942598585281
3925,461.33832848362374
3926,59.677362482402486
3927,52.276302157218254
3928,229.86058328487474
3929,208.38566911827047
3930,239.581072647334
3931,100.99404649591611
3932,97.88781735869759
3933,8.542370567586659
3934,424.7709147551559
3935,244.03260470274438
3936,266.0742686555716
3937,202.54839433310667
3938,124.29841176484314
3939,295.12236468779463
3940,259.412915907555
3941,484.83396450439193
3942,180.2102444447137
3943,229.90968001592745
3944,86.56674920204355
3945,119.59752919760066
3946,31.72801359356697
3947,216.01526170769193
3948,178.07268024803057
3949,331.3060592288839
3950,142.19541766364955
3951,329.46730845634835
3952,118.90920331114984
3953,90.7911793653713
3954,123.48065927982836
3955,104.92513604947908
3956,231.1794801411251
3957,240.46831434043648
3958,184.18710948421932
3959,254.17248047660917
3960,174.09323302691934
3961,592.6699616729214
3962,201.87046419592627
3963,298.65822147520356
3964,110.86151886323262
3965,219.95299820670826
3966,465.4290002157851
3967,186.62497024792413
3968,409.584554428009
3969,478.7721336317343
3970,396.90913914465455
3971,266.8755984143402
3972,160.30463105063507
3973,226.33543077679127
3974,515.9327668773541
3975,264.6849451214457
3976,278.93494510959636
3977,61.83720229113652
3978,500.4266375369641
3979,203.84421085570284
3980,359.9944482726091
3981,170.7373289456802
3982,331.4857180456382
3983,380.159718422777
3984,671.7164406934709
3985,147.05985365259124
3986,49.294520196887845
3987,349.98479520781575
3988,98.92386633371967
3989,352.4961740195412
3990,233.7304051203347
3991,226.91269653011085
3992,132.45386636407363
3993,368.4890802578795
3994,185.25808753200425
3995,200.94602989968223
3996,13.984084043547767
3997,118.36252685161742
3998,107.37925195442682
3999,417.08304494273165
4000,132.69885178701998
4001,273.7904811147943
4002,41.65721633393156
4003,310.54594319264106
4004,86.32483261603221
4005,178.76721799284297
4006,143.96961439546743
4007,279.9473989930153
4008,345.93395809724217
4009,60.49224956099437
4010,226.5227190096648
4011,244.00563658849399
4012,253.89567975026262
4013,110.6455072137519
4014,246.1325699628189
4015,151.58066992750878
4016,495.67996625868045
4017,261.8070178573199
4018,109.66474123214442
4019,37.07026949577448
4020,155.02955476669342
4021,322.4846365218424
4022,78.91021848018792
4023,360.1202377931923
4024,587.308666016994
4025,297.5609282219908
4026,215.70240643485118
4027,39.03851198959927
4028,361.91533025783326
4029,167.64486672764207
4030,374.2827339493066
4031,570.3186481369194
4032,317.83358723004125
4033,424.75466568056726
4034,496.6411147132988
4035,309.7437780218974
4036,26.297675407071154
4037,365.6988127835264
4038,158.0308532403995
4039,304.338823786894
4040,341.4118805413845
4041,695.2078916239178
4042,202.6768006142296
4043,637.9554233360282
4044,638.1854127959788
4045,215.2780011696426
4046,186.20042267208242
4047,374.136860799714
4048,343.4354964335239
4049,116.08677623030076
4050,236.7884293078992
4051,269.1702284047843
4052,456.6881371412511
4053,167.79403599411222
4054,267.0855064899546
4055,138.71059388857532
4056,258.8385191348435
4057,220.2282457638965
4058,428.940995418803
4059,359.06080987512615
4060,222.94316382648537
4061,188.6966990107955
4062,365.7881320769544
4063,115.76332071825024
4064,126.16803690678375
4065,103.60115044762716
4066,203.60198778230176
4067,576.7436479734308
4068,84.09478467155873
4069,164.1274449681385
4070,339.8027661239698
4071,431.2534282680751
4072,292.7402469500961
4073,119.54332298233953
4074,398.3245319541794
4075,188.84814171145797
4076,140.5797172134628
4077,7.410510134549668
4078,75.894662409636
4079,265.5526216145845
4080,303.2250824625515
4081,374.4057050284297
4082,428.64195506315133
4083,300.6516414945277
4084,212.05724988970417
4085,347.83096268292286
4086,277.4373148570493
4087,563.4741298820704
4088,412.6621977177474
4089,310.93102505910053
4090,224.5682450251054
4091,313.2969744732775
4092,331.7848310149593
4093,215.52894618033008
4094,274.3654020460097
4095,209.47533872635307
4096,235.84871707239984
4097,283.71042515723275
4098,119.72339217172001
4099,167.30993089983463
4100,141.75808291698172
4101,153.23368948790494
4102,318.67146442755796
4103,383.56390741522523
4104,116.12529140135246
4105,193.5082832836058
4106,146.65303716939442
4107,340.6237658313021
4108,290.5591266070606
4109,277.8746131871905
4110,161.54863067156487
4111,474.0001071129465
4112,465.38160757473224
4113,166.76909159110852
4114,142.79189257421325
4115,314.6966829807097
4116,173.6755437149917
4117,151.32120849139972
4118,190.40188378205158
4119,126.49696732535648
4120,229.51717938258105
4121,219.79763585559692
4122,194.2094327136453
4123,262.37190326376754
4124,123.26592360116274
4125,246.6388189282286
4126,183.84885229862323
4127,433.2559845276119
4128,499.3774308794518
4129,277.4332862317432
4130,104.67250230464487
4131,238.27581684613597
4132,331.5111586067421
4133,79.97783727008022
4134,271.44824909271415
4135,400.13170067344595
4136,166.25530091138324
4137,58.615363280696556
4138,110.93415036737622
4139,416.2964951554607
4140,131.09080539223402
4141,168.40564790193207
4142,387.0628769406483
4143,504.8462866092723
4144,259.12366252008684
4145,120.05746412855808
4146,215.86312466207775
4147,327.059380974694
4148,499.1361233438619
4149,31.601759645015306
4150,776.9265661278382
4151,231.2009947098706
4152,46.95895147626217
4153,218.40941485280595
4154,514.5553802737278
4155,146.3977335214845
4156,264.946632988176
4157,148.30714054052976
4158,236.07862628539516
4159,252.68042534953463
4160,178.03249791379665
4161,273.8623595287356
4162,163.77170181321583
4163,319.5888235863123
4164,158.18457816451138
4165,212.6167427159121
4166,300.8212847860068
4167,110.3372007779891
4168,139.3895212248841
4169,116.62314780717077
4170,234.5722975328889
4171,215.03242055727156
4172,233.24110053299756
4173,183.4660824747507
4174,183.26812655966947
4175,186.76996135916767
4176,54.272109816169404
4177,379.86598080708035
4178,144.42669563771238
4179,287.53938504543356
4180,58.38999601254346
4181,227.46276548046137
4182,238.6168302466902
4183,175.6886618500713
4184,347.83650034531746
4185,437.7244591914459
4186,24.960425312916527
4187,226.616320539017
4188,269.3848045966771
4189,303.91928864949296
4190,222.21991725616147
4191,280.13244715731184
4192,81.75222868484627
4193,148.10683330294466
4194,259.9830739033238
4195,455.79432793278465
4196,364.62201587954365
4197,126.83117927987072
4198,90.49333518703028
4199,165.8344602508289
4200,104.20651714762977
4201,342.9957798117151
4202,254.2614698716502
4203,213.61824493477508
4204,64.8137222363248
4205,216.82000357689066
4206,258.45015351413474
4207,457.32307711693426
4208,97.29917570899357
4209,274.7260177703283
4210,257.8388430243782
4211,274.73002083903884
4212,183.33846904852743
4213,537.8783652516241
4214,62.378592479369445
4215,383.6378715752889
4216,781.9686181007094
4217,453.51284617731335
4218,191.90443876541175
4219,206.96235249229812
4220,105.49172241830354
4221,162.54378892021202
4222,249.93247812825985
4223,267.25321862109524
4224,206.42087600064553
4225,441.24999919389677
4226,172.88281451770376
4227,164.9640116679243
4228,437.1357854461837
4229,99.81804989743694
4230,236.3407469464113
4231,193.1908636967981
4232,640.4108151038978
4233,270.1931995641087
4234,300.18703195284354
4235,229.37457697843794
4236,461.6046324573123
4237,328.2322678359769
4238,308.2518222437053
4239,217.10375773362
4240,224.73335118485954
4241,325.22656338026604
4242,276.36221597233435
4243,405.86119780376583
4244,143.99149989241943
4245,110.89379283311104
4246,335.09133866674824
4247,91.07337535279012
4248,395.9603105160655
4249,191.2500426411142
4250,478.8379017853102
4251,218.90548911314954
4252,420.49826426164253
4253,174.22036121746748
4254,302.17942225200113
4255,154.83075702139558
4256,101.18511712841834
4257,249.55715271470018
4258,173.3601677790805
4259,76.96772597929288
4260,224.1274861055046
4261,391.4937947691413
4262,265.23207982602185
4263,119.29417623147467
4264,392.0805922599035
4265,153.87622424182132
4266,28.1539085030889
4267,84.35383076180631
4268,191.43372167556163
4269,225.98825358523337
4270,445.0422757278143
4271,79.53569824642875
4272,410.4424177452451
4273,197.06163165249055
4274,200.780504517689
4275,450.1223455141054
4276,200.56467329761733
4277,572.602381465451
4278,256.2142937176415
4279,181.31387467056203
4280,80.72333125649061
4281,-63.55494127104555
4282,521.6408542432562
4283,49.29602172785553
4284,83.88720930122642
4285,296.6452698841073
4286,447.0475215323846
4287,385.53420846929833
4288,254.14631059949943
4289,385.0782022684829
4290,348.4304676066296
4291,294.07546651349844
4292,124.95268837425067
4293,131.12635299454575
4294,285.5360886914607
4295,-12.503127547698568
4296,113.44340003977413
4297,224.25692049725967
4298,32.63018647878994
4299,252.3837150694097
4300,187.13515105496782
4301,239.41755885179913
4302,100.75224690944754
4303,142.3953936742729
4304,151.57930145476757
4305,230.08471580797988
4306,200.6460128929578
4307,535.3966490286061
4308,85.93229377390509
4309,420.8870575019323
4310,116.40591022305074
4311,351.06154959577304
4312,346.25354778735095
4313,238.15158061719416
4314,261.89634830217756
4315,359.36439891067437
4316,285.05974629475566
4317,430.2117793970639
4318,263.73043862900965
4319,237.4506205652715
4320,208.26212672753556
4321,64.80134593606937
4322,160.40137704413473
4323,176.56168517803698
4324,89.79852211180582
4325,360.5224074701131
4326,121.33363024074214
4327,219.7635956575249
4328,185.460491778427
4329,93.84696328722126
4330,291.86931040293234
4331,84.06518481471636
4332,198.41554641474409
4333,131.62464934207247
4334,456.0927629566597
4335,89.76402135316343
4336,112.6893896956962
4337,138.4956028377211
4338,112.77481800872704
4339,123.84720187410036
4340,13.4106791350967
4341,233.20976823376333
4342,215.74115722443088
4343,106.6009151637893
4344,401.57599582883097
4345,389.97492959342287
4346,104.31529549480956
4347,206.99094664066206
4348,368.46365836698044
4349,562.5712105092515
4350,241.14342077570927
4351,233.06238293852613
4352,229.60892218130857
4353,291.3347526713707
4354,110.8399144877715
4355,119.54355589167108
4356,152.88614797673256
4357,122.53798397863892
4358,243.08660419955558
4359,303.66582745392515
4360,169.366931700291
4361,345.75772472542053
4362,209.64278194651592
4363,293.6529570536708
4364,368.18296300976476
4365,172.9959343660805
4366,705.6656876617196
4367,518.1707848204774
4368,191.81860204330135
4369,118.3296617826172
4370,154.70653584392164
4371,172.86292929298025
4372,403.60318279840385
4373,131.1527080970841
4374,256.2724245960146
4375,104.51323709319627
4376,397.29203617959615
4377,55.06002552393409
4378,600.3448139195605
4379,220.199403872265
4380,82.22382776324531
4381,130.51361541827202
4382,274.4464697273716
4383,331.7618517648116
4384,535.4750995296724
4385,336.63162578171074
4386,538.2921000877116
4387,268.58712686521903
4388,312.592061010768
4389,289.38446990390185
4390,414.38772954406625
4391,34.504386522767334
4392,109.57661008340301
4393,87.6361210700831
4394,442.23759334880765
4395,569.0396490512571
4396,273.4798909253903
4397,324.72929454975457
4398,252.53651140663163
4399,194.97573996892572
4400,254.19005868174014
4401,229.62882410140259
4402,170.12551899119245
4403,387.2104852551571
4404,258.3175660135564
4405,472.03134079876213
4406,161.3595986818935
4407,104.20365115300217
4408,390.7612738224458
4409,337.8460406055541
4410,332.8548075480404
4411,35.116196720663254
4412,230.83550195747458
4413,327.54912822709184
4414,84.06188013867182
4415,349.83742326228696
4416,483.81684376027687
4417,298.12665460794756
4418,363.6668129111886
4419,235.78286426903696
4420,188.73052233378365
4421,304.98173032812696
4422,87.1339131429155
4423,92.02475703805501
4424,140.25501497626158
4425,126.85973550099419
4426,173.39578903347
4427,145.59786312075994
4428,262.5079742579088
4429,137.73056208236864
4430,202.4694347450237
4431,84.03593774461876
4432,299.40478815296945
4433,86.78787125926897
4434,246.14615683868024
4435,197.85097230303404
4436,204.05019807431003
4437,115.76156437580579
4438,438.61411117419345
4439,274.28232584000756
4440,226.25872923192264
4441,146.8746530971689
4442,31.213202764511607
4443,187.70376805373712
4444,143.12710459063965
4445,649.6643200364488
4446,274.63325502338915
4447,155.32112724478907
4448,274.4965874177743
4449,145.3415824433446
4450,140.23346677191597
4451,341.2107159989038
4452,528.7945017899414
4453,105.31603331356754
4454,214.42229649271576
4455,532.3150407369294
4456,105.11057376564247
4457,337.6096050452878
4458,335.7418331639327
4459,357.59899427484334
4460,265.83196047563194
4461,331.62849046372395
4462,277.8100099791699
4463,291.7869738516444
4464,262.7584593366347
4465,102.22540715938328
4466,390.98064256375767
4467,192.22450050953148
4468,95.36187433295265
4469,160.16208085307187
4470,118.98041168201814
4471,271.6294281825382
4472,438.49672134696993
4473,232.64606647591182
4474,448.1425236479898
4475,357.8313598629145
4476,152.6402301304326
4477,183.31250061076707
4478,99.35834409596075
4479,111.91663423415687
4480,67.86406358717079
4481,141.27232407962748
4482,117.65440219741947
4483,188.78760021597787
4484,54.93446827041936
4485,169.07443703057334
4486,138.13217602622632
4487,222.08589202547168
4488,176.92316990867624
4489,63.71052253855274
4490,58.234874956972135
4491,315.1507579312483
4492,119.7835520739082
4493,321.5749491901288
4494,223.82267608938935
4495,129.21242157914537
4496,169.48529565948746
4497,189.6811977910413
4498,450.37404314261914
4499,58.44951840498052
4500,245.13329451835165
4501,-17.041234769857454
4502,97.92779313893789
4503,465.82971145999795
4504,51.17603197921835
4505,308.46635440953065
4506,164.69993892284418
4507,288.2182640373047
4508,491.93981548077574
4509,133.31848273486162
4510,230.39788168523398
4511,72.02460435428725
4512,117.97330915606369
4513,166.7519069735226
4514,407.91422301421636
4515,103.97977146542115
4516,262.45670932188347
4517,123.15024993123527
4518,474.8174829066457
4519,109.35471931455669
4520,262.2474552406346
4521,392.5048340693088
4522,134.26801539220537
4523,287.1214844166957
4524,201.7626705128763
4525,154.96094412230985
4526,226.07388873767837
4527,224.8116056828892
4528,113.32105847295196
4529,178.68064118142183
4530,252.00495895774367
4531,71.16820545129394
4532,143.1854336263649
4533,166.66896596392644
4534,80.53939877962671
4535,415.6423831389012
4536,112.19033827272926
4537,178.19431285183526
4538,75.89895079821213
4539,476.50703900698954
4540,151.96331678627695
4541,271.5502529123006
4542,383.849262546781
4543,359.1797547957875
4544,129.59232375575863
4545,310.8405689984432
4546,230.62841260923858
4547,337.5603998597561
4548,245.99988461196813
4549,374.45281044443004
4550,186.55012739870693
4551,744.8678037984782
4552,109.11926938403508
4553,122.13880138622079
4554,152.1902449307645
4555,158.2661069434576
4556,450.38351266857717
4557,252.57581691247356
4558,165.70096079685698
4559,245.94665778221537
4560,561.0606089272829
4561,211.18395173856396
4562,248.8072842358198
4563,216.54401889761544
4564,195.84966052383965
4565,286.87867342610855
4566,171.92779513370783
4567,156.50125138663066
4568,107.50228965223266
4569,326.4148762026052
4570,28.628147522654217
4571,265.4066646561647
4572,689.4648564547463
4573,298.19350996225535
4574,308.2257554936306
4575,70.08432237528757
4576,134.48291326008967
4577,193.71795466868485
4578,451.8328154815222
4579,134.1967046585719
4580,49.537255687988676
4581,129.2800619058151
4582,109.06296184877812
4583,403.4058640012861
4584,350.8364265528518
4585,260.98462620991893
4586,269.6736344904024
4587,114.13842633834508
4588,346.4324550913177
4589,283.39022841268195
4590,311.1307827554516
4591,94.01755789938767
4592,158.99567937316993
4593,295.23245024499204
4594,328.3268903386936
4595,358.8670033247148
4596,353.03753221220086
4597,182.4946749173696
4598,262.1499878832952
4599,549.5458112981783
4600,259.4251729796191
4601,78.85903309448955
4602,384.4554256040815
4603,20.2939633964657
4604,171.12015166537026
4605,111.56380783778849
4606,89.98679397294688
4607,317.34817540596487
4608,321.16798436657245
4609,426.0418435223979
4610,367.41051398635113
4611,255.6703628646049
4612,254.590572017548
4613,69.5420718319582
4614,30.28885012147981
4615,518.8354079079917
4616,166.5916824482763
4617,8.713978895801546
4618,129.3206063274601
4619,144.90138789419183
4620,173.70760865647605
4621,52.458930079554534
4622,169.44172469416384
4623,106.16485475735419
4624,230.8483346293362
4625,233.65295816746857
4626,113.47040220720203
4627,218.5038219597069
4628,49.20796044096039
4629,176.92573823653922
4630,63.57069811234521
4631,335.1972526336715
4632,131.55872859542455
4633,119.81061283894786
4634,367.7444497467752
4635,125.39541152549191
4636,249.54080969689528
4637,382.7706851697345
4638,108.50980094275701
4639,182.0914959760131
4640,395.61324159698205
4641,146.03881754173563
4642,283.82208621776533
4643,152.28426559048913
4644,860.1018587572814
4645,176.24452037439593
4646,147.31788154878018
4647,206.9514429084337
4648,90.4917309102924
4649,288.77194381684495
4650,103.87352509948312
4651,155.15251563783147
4652,148.5358435839156
4653,240.42356715972107
4654,253.57640545706386
4655,494.9610442640417
4656,283.0235479990831
4657,169.37040486305307
4658,361.6437887990166
4659,464.3011574980585
4660,224.94307845003638
4661,489.42266459383853
4662,378.66386034907
4663,178.20964008701003
4664,243.94220084265635
4665,205.05164405178283
4666,249.86934483064374
4667,241.09233517603394
4668,511.64705050228724
4669,146.5542116176299
4670,374.6401278372683
4671,251.14874295856612
4672,175.9188271138446
4673,324.99094149890584
4674,144.40082832326055
4675,232.6602860544121
4676,117.00967162532581
4677,250.80268917316278
4678,377.0588745962014
4679,185.28871348075856
4680,560.0385814240115
4681,326.91465163838285
4682,385.95172115520086
4683,547.759045456012
4684,239.2490647318445
4685,227.4454356712659
4686,57.24167850672984
4687,339.93497242118724
4688,321.37304736438386
4689,145.56988682839804
4690,222.04506526646912
4691,152.2897156098186
4692,127.22153446524851
4693,424.0309383808183
4694,191.1855507787438
4695,207.1133232339524
4696,157.60451264251878
4697,306.3904312601448
4698,362.5874060359684
4699,232.99109044848615
4700,276.0432228756734
4701,280.05680684304525
4702,176.8992088741852
4703,245.88019567899187
4704,63.72388689736948
4705,500.18869589934314
4706,438.61144760460775
4707,319.52710528854794
4708,174.55958761717685
4709,157.90222233573655
4710,91.81194541105134
4711,342.86644229622624
4712,101.15886054923344
4713,387.13173127511595
4714,335.253167918619
4715,121.17457321996517
4716,141.55080303311183
4717,121.84802863132681
4718,333.0768970659606
4719,224.00843712820483
4720,346.2731152535304
4721,399.1990317783683
4722,153.69581990779886
4723,103.71864500469945
4724,128.4286883136731
4725,219.77616008761424
4726,211.77811316480228
4727,56.615204956715786
4728,83.07323991037435
4729,115.04980531401907
4730,232.16017151558842
4731,256.080556270497
4732,234.5687165817002
4733,293.917211811538
4734,154.3491746897385
4735,176.81677130399885
4736,430.5601231516115
4737,215.9894790547058
4738,175.39205285646324
4739,117.97583022714173
4740,210.14787581879125
4741,395.9670333504856
4742,296.0456030006253
4743,288.27386803697436
4744,240.04083495120523
4745,293.10101365522553
4746,67.6434672737351
4747,290.7244394015712
4748,238.60095510502197
4749,125.56726498879974
4750,200.23266763582728
4751,337.65924825002844
4752,273.08141318884213
4753,282.5178045300644
4754,169.6256212572746
4755,118.1599729319326
4756,123.72483771254451
4757,362.0014661032635
4758,216.88913122922398
4759,128.72954667166525
4760,433.5943382779992
4761,33.75586040956412
4762,93.08551411298367
4763,368.26744289079767
4764,116.65467918558585
4765,165.61977066209596
4766,152.42750341345658
4767,358.8280304496959
4768,220.81139922933036
4769,57.27748971424728
4770,178.10681594639613
4771,180.01061450608904
4772,319.5793325639223
4773,662.0674122505329
4774,136.32574004017897
4775,15.467153830912906
4776,256.1925668129804
4777,324.64517456308863
4778,80.88317436782262
4779,446.59304993800754
4780,177.5023490779002
4781,350.2114336961308
4782,186.27381819958964
4783,685.8186665847056
4784,98.91731684761933
4785,239.95828875879266
4786,113.08175878993063
4787,350.37219964835606
4788,96.68338393690237
4789,257.4377876068935
4790,240.32487202552431
4791,294.9939315404213
4792,256.67634328824386
4793,84.98490566715884
4794,51.06424158664913
4795,409.3566832949828
4796,430.078522781998
4797,63.295725087251526
4798,553.3392849313923
4799,328.1843012002521
4800,485.73878284490377
4801,246.32932127687013
4802,101.85882751930251
4803,214.63398719054305
4804,89.87313078588318
4805,350.4422289764188
4806,391.14990118151474
4807,311.74560733592034
4808,106.51566716195782
4809,509.6963575567653
4810,216.96108632363746
4811,171.30292436391846
4812,208.01508393645202
4813,141.98335938556434
4814,194.11092725273858
4815,330.0950012482384
4816,30.715566179918824
4817,225.93404280777293
4818,235.14704623461483
4819,55.045188458315124
4820,491.72938963512746
4821,396.57327147158173
4822,109.40401225504581
4823,140.05393856740898
4824,195.4491879552723
4825,104.30870516538437
4826,221.5210581882658
4827,181.46503303630823
4828,128.9989061618361
4829,160.98400653870192
4830,346.1138381110612
4831,321.17131609669843
4832,564.2902109330577
4833,65.3329457762971
4834,200.2517920984539
4835,502.03454638401286
4836,800.7910702972077
4837,527.6119316016312
4838,54.97733314040531
4839,191.9694566541346
4840,252.2569062846802
4841,396.5709846970311
4842,20.413509164891593
4843,316.0636251567669
4844,4.6565674966117285
4845,465.77827749276594
4846,175.80821001901313
4847,119.02887997795449
4848,270.171289827138
4849,490.5965232496
4850,258.68400681386606
4851,364.6444168183749
4852,81.95602033182297
4853,138.1713730905068
4854,444.4420896676595
4855,478.0679726169392
4856,334.28276623328065
4857,386.3895813177724
4858,225.33485952653854
4859,143.28732355288116
4860,321.52288995809073
4861,206.09960829635907
4862,328.34866077685956
4863,169.09788257742355
4864,69.32171780062842
4865,172.14946467167454
4866,679.0909679193819
4867,407.09448731900517
4868,79.92230133379464
4869,103.21823698559939
4870,-83.33452963042714
4871,229.7457128344414
4872,63.231945832013054
4873,221.6923970239614
4874,475.59637592880307
4875,450.9068688614244
4876,221.05896092925667
4877,395.06279424864186
4878,194.23228987258062
4879,239.92733008728476
4880,731.470289990418
4881,154.78691661009333
4882,313.18081820804
4883,7.153815202050453
4884,230.71282438689093
4885,366.29372340359845
4886,335.49992386991136
4887,175.3696881376676
4888,143.29101138433793
4889,205.83854315678894
4890,140.77393442991297
4891,388.9417822941988
4892,386.295210129084
4893,465.0446147820952
4894,404.3440552686115
4895,139.70473254783997
4896,57.13355137733515
4897,166.06055879879204
4898,371.98804345632584
4899,146.8201119487361
4900,213.8294872327317
4901,171.75120774170324
4902,393.8831302861257
4903,213.67472002461875
4904,207.2835510230409
4905,180.899623298312
4906,315.43486273351607
4907,212.90888416310418
4908,239.698905341444
4909,148.52508106756346
4910,525.1964161696017
4911,337.79743376955787
4912,229.63944216131105
4913,327.6275660906325
4914,372.9979924235004
4915,357.2730588205498
4916,131.69282953917536
4917,185.6808441649315
4918,189.70253182224423
4919,367.0284866301682
4920,355.21044236692154
4921,348.07419472904684
4922,79.36687497007438
4923,318.6144431684869
4924,395.36595230251237
4925,117.49569525854255
4926,246.33884524265545
4927,446.5489169419574
4928,83.38184558649391
4929,204.45129601369987
4930,223.91498156484363
4931,97.31524752959808
4932,550.9032671275891
4933,45.867768732238005
4934,454.86604868421597
4935,267.43295702750197
4936,295.99593267276646
4937,402.8297778422143
4938,399.2767610159591
4939,108.21211307999346
4940,317.23693244347476
4941,91.02846420633699
4942,156.96452014115266
4943,157.99404833658468
4944,386.3788005457685
4945,122.60620256384072
4946,259.75155965113356
4947,518.9721394842932
4948,226.49939732823015
4949,298.01181819322574
4950,180.69984713523525
4951,311.8104467454343
4952,266.27889916825245
4953,388.93452336192
4954,142.75206238674127
4955,101.03958397574146
4956,369.7838639134016
4957,341.5190737396308
4958,226.1967864901228
4959,104.8889142610252
4960,225.5846269243916
4961,344.98493772188215
4962,78.96187297211804
4963,212.66214100445237
4964,441.25498255810516
4965,71.04335917028845
4966,382.79783271044374
4967,88.40716075542156
4968,118.12982275826926
4969,329.0633876431258
4970,599.0763398737226
4971,389.32663533612384
4972,194.13218142894107
4973,290.976162952007
4974,78.85931031556078
4975,519.8093820697213
4976,392.9494786966993
4977,147.6486022500142
4978,216.13182780457265
4979,358.7051785296991
4980,168.76100489622215
4981,375.2889880797159
4982,133.30202085865014
4983,326.2403976748083
4984,200.7983139297194
4985,100.87212045350395
4986,378.2630557396746
4987,115.65110283824521
4988,100.4201780003566
4989,677.7289737687037
4990,120.90295674301413
4991,547.0173260134861
4992,92.36544823226791
4993,106.5393110594481
4994,293.8020918426497
4995,-77.14128951558212
4996,421.3440521232318
4997,-20.045528726294265
4998,161.8193253998861
4999,173.8742640989534
5000,237.03780864333908
5001,202.67138051176164
5002,284.30733394481393
5003,176.54418366796432
5004,63.90614902223979
5005,315.88699733844095
5006,167.16585823280582
5007,475.2973063931924
5008,358.7521977643054
5009,281.60780515536703
5010,114.66295939244628
5011,-4.435081028576576
5012,458.84312053793377
5013,222.98591477157925
5014,238.18321644880842
5015,140.14832013602913
5016,302.9876143779457
5017,23.004784908552267
5018,268.6868836647416
5019,348.4923207954245
5020,762.9466652946323
5021,141.11533873156168
5022,207.56094746060262
5023,288.265182476364
5024,104.91635835416258
5025,307.6827741609603
5026,38.26143441443264
5027,243.29357303408005
5028,196.7670223181751
5029,306.4607309994103
5030,373.8085724829986
5031,145.50541244857715
5032,143.5947786445086
5033,175.6762081920221
5034,191.84966879468266
5035,181.57131767180573
5036,131.716452359911
5037,308.26758018759574
5038,366.92973611302637
5039,62.383086123631045
5040,267.88034230854294
5041,215.3121404586364
5042,200.32029612889244
5043,263.55674423350115
5044,233.59644353176944
5045,246.04734956490466
5046,205.6168494607544
5047,511.725697789795
5048,209.2633037363026
5049,249.45829041861805
5050,240.1691397337426
5051,544.418220336149
5052,240.98753996245352
5053,236.42756830860066
5054,447.4028873490794
5055,560.8549234116887
5056,143.323958678616
5057,315.6354802842028
5058,85.34892536631139
5059,630.6551292218235
5060,89.75592783144378
5061,203.20922181846856
5062,240.0774285243611
5063,124.87336116886871
5064,386.00351837846256
5065,375.9391140177854
5066,212.1584921886348
5067,69.38678962347052
5068,166.9408258717233
5069,124.88783159471728
5070,128.96726410121232
5071,84.29589921254103
5072,296.60926194548466
5073,216.45026197270897
5074,98.53301433432438
5075,405.06768695150146
5076,128.50907206220208
5077,114.60501676471608
5078,725.4927548612476
5079,434.2137463325348
5080,179.70084938323419
5081,257.06917784745696
5082,393.20553796668094
5083,122.26789850970633
5084,365.57687695029205
5085,195.26229223060608
5086,392.89646126005164
5087,65.6650896595603
5088,310.90781854880623
5089,206.69701955640994
5090,92.73857826764936
5091,158.35330181902594
5092,54.371309438369764
5093,199.24826328690222
5094,354.67931228242094
5095,104.51066284752736
5096,117.8965134727045
5097,68.6843387504054
5098,287.9729561302517
5099,232.75493262317553
5100,529.4135258427376
5101,481.4563384696174
5102,454.9331541689057
5103,409.11603389417974
5104,95.23291045166775
5105,267.7149487318943
5106,177.59343835901052
5107,289.82742058961077
5108,239.866406232834
5109,316.6673439243149
5110,199.72361349904725
5111,466.36315349275685
5112,490.69524729787923
5113,202.80489694833017
5114,340.8674442861689
5115,510.4216537003572
5116,94.25698734519341
5117,286.617660802605
5118,144.67263284717066
5119,267.85416518413535
5120,94.19739101535214
5121,113.83448811882195
5122,505.79612640315355
5123,183.33196325869446
5124,362.4280322465688
5125,218.11539038440944
5126,216.20593007792047
5127,113.5542385695037
5128,74.99492703638174
5129,74.55110307198646
5130,225.68751688089446
5131,218.94036692916166
5132,236.28794531058588
5133,39.21345078177848
5134,41.898608360250336
5135,152.55873619717508
5136,118.88401081967629
5137,239.43260615439777
5138,70.23731084603196
5139,141.16771708184135
5140,329.3741238545545
5141,123.8385534953195
5142,32.163540261889125
5143,226.54235206832243
5144,205.95879862511015
5145,161.53455206307814
5146,98.39973715509893
5147,20.23708627895968
5148,398.9700715099657
5149,57.507827649059806
5150,63.991524549284634
5151,430.98870923561276
5152,127.8521682405094
5153,32.039468803177556
5154,437.2549398668542
5155,209.37209459155125
5156,691.9395194467966
5157,298.0466520441272
5158,152.30882288270323
5159,127.53356898194102
5160,165.0743369932315
5161,468.90111748303434
5162,343.51677266552616
5163,535.8794778118456
5164,112.98226949355234
5165,154.7622533630979
5166,89.16361347555252
5167,206.89119928487565
5168,385.0624477244769
5169,498.05724424037805
5170,330.45150746204297
5171,103.94263459277198
5172,715.5484617745647
5173,162.48890346087734
5174,421.50928907124876
5175,222.644058242922
5176,254.55608572014694
5177,197.75424375799446
5178,136.94450571508975
5179,221.09004698709995
5180,261.8700420324446
5181,540.525218706221
5182,163.80614940687803
5183,123.43949427706313
5184,524.6752703869234
5185,232.9970524980585
5186,72.21667538775313
5187,292.6827810253001
5188,99.80073774862268
